modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
6,2025-08-27T00:00:06.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284492.45613596,916.7110491484,418208.67741454,0.016634430736303,5.6342349648476,-0.015559464693069,916.74957275391,114.26184082031,109.29637795055,411.34262695313,393.46696062199,-9.637396812439,5.7919435501099,0.82253021001816,0.99880975484848,0.00040031303069554,0.33931397555218,560.84614014546,0.33211302757263,467.35055541992,467.35055541992,98.923545837402,98.895660400391,0,0,0,0,0,0,0,
6.2,2025-08-27T00:00:06.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284474.13558435,914.7512024916,418194.81766327,0.0090921223163605,5.6358256936073,-0.0093515664339066,914.75122070312,116.25366973877,111.21251871055,418.51321105957,400.36506735799,-9.9533567428589,5.4320459365845,0.81698334217072,0.99396884441376,0.0045180986635387,0.34522093197409,583.90207898413,0.33260089159012,504.57312011719,504.57312011719,98.86385345459,98.836410522461,0,0,0,0,0,0,0,
6.4,2025-08-27T00:00:06.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284455.50726753,912.72582402401,418180.72360992,0.0010158531367779,5.6372330784798,-0.0047607980668545,912.74639892578,118.19178009033,113.07769485214,425.4904083252,407.07970146771,-10.283885955811,5.0493097305298,0.81997340917587,0.98898524045944,0.0084536969661713,0.35096810012953,607.34901236646,0.33219009637833,539.71105957031,539.71105957031,98.809173583984,98.783073425293,0,0,0,0,0,0,0,
6.6,2025-08-27T00:00:06.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284436.568896,910.62585846964,418166.39802124,-0.0079679694026709,5.6383576989174,-0.0012660901993513,910.66876220703,120.13391876221,114.94748959395,432.48210754395,413.81096253823,-10.722627639771,4.6640748977661,0.73599261045456,0.97507303953171,0.013738233596087,0.35672672345418,631.18793563579,0.33177602291107,572.41955566406,572.41955566406,98.760986328125,98.736862182617,0,0,0,0,0,0,0,
6.8,2025-08-27T00:00:06.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284417.32038528,908.42588947837,418151.84437114,-0.013228709809482,5.6389308571815,-0.0023513312917203,908.42590332031,122.13460540771,116.87462399621,439.68457946777,420.74864638635,-11.27075958252,4.5365309715271,0.71517390012741,0.96742135286331,0.013749771751463,0.36265813126419,655.41919147506,0.33134919404984,602.43994140625,602.43994140625,98.720184326172,98.698463439941,0,0,0,0,0,0,0,
7,2025-08-27T00:00:07.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284397.76219926,906.12441971595,418137.06388616,-0.014458416029811,5.6388959884644,-0.0022259519901127,906.14782714844,124.07168579102,118.74153181644,446.65806884766,427.4695145392,-11.700132369995,4.5823659896851,0.80644506216049,0.96998929977417,0.01208286639303,0.36840031593023,680.04198863233,0.33091580867767,629.60272216797,629.60272216797,98.687225341797,98.668151855469,0,0,0,0,0,0,0,
7.2,2025-08-27T00:00:07.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284377.89463953,903.73519394389,418122.05600771,-0.013819328509271,5.6384239196777,-0.00062698154943064,903.78393554688,126.00184631348,120.60272223032,453.60664672852,434.16980002915,-12.188576698303,4.7592387199402,0.72809135913849,0.95913207530975,0.0087504414841533,0.37412122509671,705.05528000322,0.33048042654991,653.82598876953,653.82598876953,98.662155151367,98.645820617676,0,0,0,0,0,0,0,
7.4,2025-08-27T00:00:07.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284357.72075375,901.25526796379,418106.82167459,-0.00019526721735019,5.637581050396,0.0012343794805929,901.25524902344,127.97378540039,122.5053290112,460.70562744141,441.01918444031,-12.517207145691,5.6020064353943,0.98685091733932,0.9822970032692,0.0038362361956388,0.37996513274886,730.4564730025,0.33003601431847,675.10766601562,675.10766601562,98.644760131836,98.631118774414,0,0,0,0,0,0,0,
7.6,2025-08-27T00:00:07.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284337.23927132,898.76496936655,418091.35787419,0.019104832783341,5.6365157365799,0.0024795876815915,898.78973388672,129.8531036377,124.3193594971,467.4711730957,447.54969418955,-12.37748336792,6.5642952919006,1.1161282062531,0.99576807022095,-0.0020946618169546,0.38553405152722,756.24061217285,0.32958698272705,693.51580810547,693.51580810547,98.634544372559,98.623474121094,0,0,0,0,0,0,0,
7.8,2025-08-27T00:00:07.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284316.45152265,896.35694013188,418075.66306818,0.042783889919519,5.6353629827499,0.0026299362070858,896.40313720703,131.68086242676,126.08392786061,474.05110473633,453.90214029819,-11.55454158783,7.4851303100586,1.6530270576477,1.0652121305466,-0.0074344868771732,0.39094985125054,782.39890024749,0.32913646101952,709.17687988281,709.17687988281,98.630836486816,98.622138977051,0,0,0,0,0,0,0,
8,2025-08-27T00:00:08.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284295.35479467,894.18414939183,418059.73258421,0.04083626717329,5.6343094706535,0.0012804890284315,894.18414306641,133.53210449219,127.87038647418,480.71557617188,460.33339130705,-10.333143234253,6.7777690887451,1.3396166563034,1.0171070098877,-0.010957557708025,0.39643591371334,808.92385586463,0.32867974042892,722.263671875,722.263671875,98.632850646973,98.626312255859,0,0,0,0,0,0,0,
8.2,2025-08-27T00:00:08.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284273.95876177,892.1728424134,418043.57081575,0.034985400736332,5.6338586211205,-0.0010161808459088,892.19244384766,135.34053039551,129.61477107706,487.22590942383,466.61317587743,-9.8112668991089,6.1618571281433,1.217050075531,0.99739497900009,-0.010888319462538,0.40179557219511,835.8132281077,0.32733261585236,732.98358154297,732.98358154297,98.639907836914,98.635269165039,0,0,0,0,0,0,0,
