modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
2,2025-08-27T00:00:02.000000000+02:00,0C CLEAN TTS 1000M,-237849.33493229,983.01517669234,411964.64401307,0.0023160958662629,3.3943283557892,0.0006839704583399,983.09484863281,85.77131652832,81.777670430326,308.77673950195,294.39961354917,-13.276591300964,9.037371635437,0.64210450649261,0.27588352560997,0.00078659731661901,0.25490344698214,151.26888557097,0.56625175476074,-216.41664123535,-216.41664123535,90.58869934082,90.772315979004,0,0,0,0,0,0,0,
2.2,2025-08-27T00:00:02.200000000+02:00,0C CLEAN TTS 1000M,-237865.80803206,980.31644709569,411960.39865783,0.024868495762348,3.3939950466156,0.0010457137832418,980.34362792969,86.464874267578,82.450054644264,311.27354736328,296.82019671935,-13.59691619873,10.472386360168,0.9588298201561,0.38482612371445,-0.00018175182049163,0.25695646538976,168.49297331384,0.56709885597229,-198.10911560059,-198.10911560059,91.527450561523,91.705184936523,0,0,0,0,0,0,0,
2.4,2025-08-27T00:00:02.400000000+02:00,0C CLEAN TTS 1000M,-237882.41970851,977.5990664455,411956.11731416,0.031805448234081,3.3934690952301,0.001162854488939,977.65338134766,87.21509552002,83.176420391234,313.97434387207,299.43511340844,-13.573829650879,10.77598285675,0.97405993938446,0.44295051693916,-0.0013869705144316,0.25917795285544,185.86138878037,0.56615591049194,-176.97079467773,-176.97079467773,92.401954650879,92.568725585938,0,0,0,0,0,0,0,
2.6,2025-08-27T00:00:02.600000000+02:00,0C CLEAN TTS 1000M,-237899.18965503,974.87175172188,411951.79539252,0.028031604364514,3.3929965496063,0.00089523894712329,974.95397949219,88.073333740234,84.006024838319,317.06400146484,302.42168941795,-13.70263004303,10.556606292725,0.91052985191345,0.48987898230553,-0.0021880089771003,0.26172018465714,203.39274236762,0.56608664989471,-153.09867858887,-153.09867858887,93.195617675781,93.34789276123,0,0,0,0,0,0,0,
2.8,2025-08-27T00:00:02.800000000+02:00,0C CLEAN TTS 1000M,-237916.13766737,972.11165167867,411947.4283178,0.023222656920552,3.3926854133606,0.00026962213451043,972.13946533203,89.085754394531,84.983428048867,320.70871582031,305.94034097592,-13.899384498596,10.306653022766,0.87556028366089,0.54471236467361,-0.0024686907418072,0.26472007508316,221.11066030995,0.56688904762268,-126.64009094238,-126.64009094238,93.898658752441,94.034233093262,0,0,0,0,0,0,0,
3,2025-08-27T00:00:03.000000000+02:00,0C CLEAN TTS 1000M,-237933.28709238,969.31071867857,411943.01047457,0.021006934344769,3.3925490379333,-0.00053732801461592,969.36712646484,90.194671630859,86.05296481922,324.70081787109,309.79067334919,-14.097336769104,10.195786476135,0.87713348865509,0.60794103145599,-0.0022985977120697,0.26800664773289,239.04011491381,0.56589531898499,-97.78101348877,-97.78101348877,94.506881713867,94.624649047852,0,0,0,0,0,0,0,
3.2,2025-08-27T00:00:03.200000000+02:00,0C CLEAN TTS 1000M,-237950.66237286,966.46847248518,411938.5358395,0.023937458172441,3.3925142288208,-0.0013946036342531,966.55426025391,91.423210144043,87.237117503405,329.12355651855,314.05362301226,-14.298767089844,10.369708061218,0.91305834054947,0.67759788036346,-0.0018687746487558,0.27164832674497,257.2060471536,0.56576961278915,-66.734817504883,-66.734817504883,95.020523071289,95.120262145996,0,0,0,0,0,0,0,
3.4,2025-08-27T00:00:03.400000000+02:00,0C CLEAN TTS 1000M,-237968.28936665,963.60530083633,411933.99797062,0.032371532171965,3.3924694061279,-0.0022190504241735,963.63385009766,92.799797058105,88.563363724462,334.07926940918,318.82810940806,-14.273999214172,10.702936172485,1.0579500198364,0.76740425825119,-0.0014405954862013,0.27572929730067,275.63159778114,0.56651055812836,-33.731750488281,-33.731750488281,95.44319152832,95.525398254395,0,0,0,0,0,0,0,
3.6,2025-08-27T00:00:03.600000000+02:00,0C CLEAN TTS 1000M,-237986.19644089,960.77151606414,411929.38985033,0.036601074039936,3.3923959732056,-0.0029349934775382,960.82775878906,94.24006652832,89.950250940539,339.26423950195,323.82090338594,-14.066721916199,10.681535720825,1.0760334730148,0.8306577205658,-0.0011200000299141,0.27999957303379,294.33797147651,0.56545132398605,0.99038648605347,0.99038648605347,95.781036376953,95.846725463867,0,0,0,0,0,0,0,
3.8,2025-08-27T00:00:03.800000000+02:00,0C CLEAN TTS 1000M,-238004.4053692,957.97621119205,411924.70610957,0.039842255413532,3.3923263549805,-0.003541698679328,958.0595703125,95.783706665039,91.436021482574,344.82134399414,329.16967733727,-13.892751693726,10.62269115448,1.0607889890671,0.88307213783264,-0.00080923154018819,0.28457682910042,313.34629141637,0.56525713205338,37.194301605225,37.194301605225,96.041961669922,96.092498779297,0,0,0,0,0,0,0,
4,2025-08-27T00:00:04.000000000+02:00,0C CLEAN TTS 1000M,-238022.93577488,955.22450129315,411919.9419048,0.046644773334265,3.3922111988068,-0.0040365108288825,955.25170898438,97.465888977051,93.054665209587,350.87720031738,334.99679475451,-13.604127883911,10.696132659912,1.1551496982574,0.95006608963013,-0.00060287356609479,0.2895653020193,332.67620318676,0.56592786312103,74.649826049805,74.649826049805,96.234970092773,96.271934509277,0,0,0,0,0,0,0,
4.2,2025-08-27T00:00:04.200000000+02:00,0C CLEAN TTS 1000M,-238041.8075261,952.54952866131,411915.09245045,0.05179974809289,3.3920447826385,-0.0044193197973073,952.60217285156,99.173477172852,94.697247023769,357.02451782227,340.91008928557,-13.156361579895,10.591393470764,1.1847151517868,0.99777871370316,-0.00058636505855247,0.29462932500757,352.34383345806,0.56479787826538,113.13919830322,113.13919830322,96.369499206543,96.39461517334,0,0,0,0,0,0,0,
4.4,2025-08-27T00:00:04.400000000+02:00,0C CLEAN TTS 1000M,-238061.03625907,949.96822364246,411910.15404356,0.054740656167269,3.3918628692627,-0.0047511388547719,950.04425048828,100.94874572754,96.404476589238,363.41548461914,347.05611572126,-12.671587944031,10.347650527954,1.2101082801819,1.0382775068283,-0.00062907987739891,0.29989451493156,372.3637028336,0.56453359127045,152.4609375,152.4609375,96.455039978027,96.470054626465,0,0,0,0,0,0,0,
4.6,2025-08-27T00:00:04.600000000+02:00,0C CLEAN TTS 1000M,-238080.63461002,947.48611604616,411905.12371956,0.056253522634506,3.3916873931885,-0.0050702728331089,947.51043701172,102.83959197998,98.222405836912,370.22253112793,353.60066101288,-12.172700881958,10.021077156067,1.1959246397018,1.0639307498932,-0.00064901768928394,0.30550285488786,392.74900090876,0.56513583660126,192.43255615234,192.43255615234,96.500793457031,96.507469177246,0,0,0,0,0,0,0,
4.8,2025-08-27T00:00:04.800000000+02:00,0C CLEAN TTS 1000M,-238100.61233404,945.10622436818,411899.99921642,0.056149203330278,3.3915450572968,-0.0053661488927901,945.15283203125,104.7253036499,100.03500314451,377.01109313965,360.12601132025,-11.651153564453,9.6049346923828,1.1914740800858,1.0849615335464,-0.00060438871150836,0.31109617271437,413.51035620523,0.56393986940384,232.89210510254,232.89210510254,96.515396118164,96.515342712402,0,0,0,0,0,0,0,
5,2025-08-27T00:00:05.000000000+02:00,0C CLEAN TTS 1000M,-238120.97742627,942.82554666191,411894.77864983,0.054322764277458,3.3914561271667,-0.0056379293091595,942.89263916016,106.65340423584,101.88803328995,383.95225524902,366.79691984383,-11.185150146484,9.1325426101685,1.1643127202988,1.0962748527527,-0.00042627414222807,0.31681549879745,434.65728950263,0.56361269950867,273.6828918457,273.6828918457,96.506713867188,96.501472473145,0,0,0,0,0,0,0,
5.2,2025-08-27T00:00:05.200000000+02:00,0C CLEAN TTS 1000M,-238141.73514015,940.62977464376,411889.46068951,0.053122464567423,3.3914096355438,-0.0058612995781004,940.6513671875,108.67308807373,103.82887570724,391.22311706543,373.78395254605,-10.801239967346,8.748010635376,1.1241693496704,1.0998432636261,-0.00012618392065633,0.32280665798888,456.19759595657,0.56415575742722,314.53186035156,314.53186035156,96.481742858887,96.472671508789,0,0,0,0,0,0,0,
